word,valence_mean,arousal_mean,concreteness_mean
Holz,5.333333,2.375000,1.843750
Honig,6.060606,4.656250,1.875000
Horror,2.906250,7.030303,8.062500
Hose,5.151515,2.272727,1.937500
Hotel,5.060606,3.687500,2.312500
H¸fte,5.515152,4.090909,1.906250
Humor,6.606061,6.030303,8.062500
Hure,3.250000,5.454546,4.750000
Husten,4.151515,4.121212,4.750000
Hut,5.424242,2.419355,1.468750
H¸tte,5.151515,2.843750,1.593750
Hymne,5.939394,3.757576,5.625000
Idol,5.818182,5.468750,7.125000
Import,4.878788,2.193548,6.406250
Infarkt,3.333333,6.419355,4.781250
Inhalt,5.121212,2.258065,6.468750
Inzest,2.818182,5.968750,7.000000
Inzucht,2.606061,4.969697,7.156250
Irrer,3.625000,5.818182,6.093750
Irrsinn,4.181818,5.272727,7.875000
Jacke,4.727273,2.031250,1.500000
Jammer,3.818182,5.750000,7.354839
Jubel,5.812500,5.181818,6.593750
Jugend,6.333333,3.937500,7.531250
Junge,5.333333,3.090909,2.500000
Juwel,6.272727,4.666667,2.062500
Kabel,5.000000,2.375000,1.656250
Kachel,5.151515,2.516129,2.312500
Kacke,3.363636,6.151515,2.718750
Kaff,4.031250,4.727273,4.531250
Kamm,4.909091,2.030303,1.375000
Kanne,5.121212,1.935484,1.343750
Kante,4.909091,1.935484,2.375000
Kappe,5.060606,2.193548,2.062500
Kapsel,4.939394,2.375000,2.451613
Karpfen,5.030303,2.531250,1.468750
Karte,5.121212,2.156250,1.937500
Karton,5.000000,1.967742,1.718750
K‰se,5.696970,3.562500,1.531250
Kasse,5.181818,2.562500,1.718750
Kasten,4.666667,1.903226,1.875000
Kelle,4.666667,2.187500,1.656250
Keller,4.424242,3.562500,2.000000
Kerker,3.333333,5.545455,3.000000
Kern,5.212121,2.545455,2.250000
Kessel,5.060606,2.033333,1.656250
Ketzer,3.593750,5.060606,6.156250
Kiesel,5.272727,2.387097,1.625000
Kiffer,3.606061,5.484849,4.593750
Killer,2.750000,6.875000,5.125000
Kind,6.636364,4.515152,1.687500
Kinn,5.242424,3.093750,1.562500
Kippe,4.500000,4.187500,2.062500
Kirsche,6.031250,3.968750,1.281250
Kissen,5.484849,4.000000,1.656250
Kitzel,6.030303,5.606061,6.843750
Klage,3.969697,5.212121,6.656250
Klammer,4.787879,2.000000,1.774194
Kleidung,5.818182,3.121212,2.718750
Klempner,4.696970,2.451613,2.870968
Klima,5.060606,3.156250,6.562500
Klingel,5.151515,2.875000,1.500000
Klinik,4.666667,3.531250,1.968750
Klinke,5.060606,2.437500,1.437500
Klo,3.750000,4.515152,1.750000
Klugheit,6.666667,5.000000,8.406250
Knabe,5.393939,2.636364,2.562500
Knast,3.406250,5.878788,2.031250
Knie,5.030303,2.848485,1.531250
Knopf,5.093750,2.060606,1.437500
Knorpel,3.812500,3.121212,2.812500
Knospe,6.424242,4.090909,1.781250
Knoten,4.969697,2.968750,2.312500
Kn¸ppel,4.030303,5.272727,2.531250
Koks,2.937500,6.151515,2.468750
Kokser,3.250000,6.181818,4.437500
Kollaps,3.375000,5.636364,6.656250
Koma,3.093750,5.818182,5.593750
Komfort,5.848485,4.272727,8.156250
Komik,6.468750,4.750000,7.656250
Kompass,5.181818,2.125000,2.156250
Kondom,5.515152,5.606061,1.225807
Konfekt,5.727273,3.000000,2.375000
Kontext,5.062500,2.250000,6.935484
Korb,5.333333,2.125000,1.625000
Korken,5.090909,2.636364,1.343750
Korn,5.212121,2.818182,1.838710
Kˆrper,5.781250,4.937500,2.062500
Kot,3.272727,6.151515,2.625000
Kˆter,3.406250,4.757576,3.593750
Kotze,2.968750,6.312500,2.093750
Krach,3.909091,5.424242,7.218750
Kraft,6.515152,4.787879,7.062500
Krake,4.393939,4.333333,1.593750
Kralle,4.000000,4.363636,2.000000
Krampf,3.727273,5.151515,4.343750
Kran,4.848485,2.096774,1.468750
Kr‰tze,3.500000,5.787879,5.281250
Kr‰uter,5.419355,3.677419,2.062500
Krebs,3.875000,5.878788,3.562500
Kreide,5.060606,2.303030,1.531250
Kreis,5.181818,2.483871,2.156250
Krieg,2.625000,7.093750,5.687500
Krise,3.696970,5.848485,7.281250
Kristall,6.121212,4.545455,2.000000
Kr¸cke,4.060606,3.000000,1.843750
Krug,5.242424,2.125000,1.625000
Kr¸ppel,3.531250,5.454546,3.968750
Kuchen,6.187500,4.151515,1.562500
Kuh,4.909091,3.031250,1.281250
Kuhle,4.757576,2.419355,3.312500
K¸hnheit,5.757576,4.636364,7.875000
K¸ken,5.909091,4.121212,1.468750
Kummer,3.272727,5.242424,8.187500
Kunde,5.060606,2.500000,3.812500
Kunst,6.212121,4.937500,7.645161
Kuppel,5.272727,2.531250,2.031250
Kuppler,4.848485,3.843750,5.677419
Kurs,5.121212,2.303030,5.781250
Kurve,5.363636,3.060606,3.750000
Kuss,6.939394,7.562500,3.156250
L‰cheln,6.848485,6.812500,5.312500
Lachen,7.060606,6.333333,5.437500
Laden,5.030303,2.363636,2.093750
Ladung,4.969697,2.500000,3.968750
Lager,5.121212,2.322581,3.531250
Lampe,5.281250,2.419355,1.218750
Laub,5.575758,2.781250,1.968750
L‰ufer,5.333333,2.937500,3.468750
Leder,5.212121,3.062500,2.125000
Lehre,5.393939,2.969697,6.406250
Lehrer,5.242424,3.545455,2.406250
Leiche,3.125000,7.060606,2.531250
Leichnam,3.031250,6.515152,2.468750
Leid,3.125000,6.250000,8.281250
Leistung,5.969697,4.090909,7.437500
Leiter,4.969697,2.250000,1.406250
Lepra,2.906250,5.909091,4.500000
Lesbe,4.757576,5.090909,4.593750
Lesung,5.545455,2.741936,5.625000
Licht,6.515152,4.333333,4.437500
Liebchen,6.060606,4.818182,6.656250
Liebe,7.151515,7.531250,8.906250
Liebling,6.636364,6.406250,6.062500
Liebster,6.468750,5.909091,5.718750
Lied,6.187500,5.125000,4.906250
Lilie,6.343750,4.878788,1.562500
List,4.545455,4.212121,7.218750
Lizenz,5.090909,2.387097,5.562500
Lob,6.062500,5.666667,7.225807
Locke,5.687500,3.656250,1.687500
Lockung,5.424242,4.281250,7.531250
Lˆffel,5.272727,1.968750,1.312500
Lohn,6.032258,3.666667,4.812500
L¸cke,4.787879,2.937500,4.406250
Luder,3.757576,6.060606,6.343750
L¸ge,3.636364,6.750000,7.968750
L¸gner,3.696970,6.625000,6.500000
Lumpen,3.515152,3.848485,3.187500
Lunge,5.121212,3.156250,1.687500
Lust,6.125000,6.727273,8.281250
L¸stling,4.060606,6.818182,5.718750
Luxus,6.242424,5.218750,7.218750
Macke,4.393939,4.757576,6.968750
Made,3.606061,5.212121,2.062500
Magen,4.696970,2.606061,2.281250
Magie,6.151515,6.242424,8.000000
Maid,5.303030,3.000000,3.906250
Mais,5.333333,2.437500,1.343750
Maler,5.848485,4.000000,3.750000
Mama,6.212121,6.272727,3.250000
Manie,4.151515,4.848485,8.187500
Mantel,5.424242,2.531250,1.718750
M‰rchen,6.363636,4.515152,6.406250
Markt,5.375000,2.687500,3.218750
Masseur,6.090909,6.272727,3.531250
Mast,4.545455,2.645161,3.468750
Maul,3.878788,4.250000,2.437500
Meer,6.375000,5.343750,2.437500
Mehl,5.060606,1.937500,1.343750
Memme,3.787879,5.606061,6.375000
Men¸,5.500000,3.687500,4.843750
Metall,4.939394,2.212121,2.468750
Mief,3.787879,4.939394,7.031250
Milben,3.969697,4.484849,2.437500
Milde,5.875000,4.375000,7.843750
Mist,3.939394,5.281250,3.000000
Mitte,5.121212,2.468750,5.843750
Moder,3.575758,4.666667,5.483871
Modul,4.878788,2.250000,5.843750
Moment,5.375000,4.281250,7.812500
Monat,5.242424,2.093750,6.156250
Monster,3.781250,5.969697,4.875000
Monteur,4.606061,2.406250,3.562500
Morast,3.515152,4.818182,3.750000
Mord,2.718750,7.531250,5.812500
Mˆrder,3.062500,6.696970,4.937500
Moschus,5.272727,4.242424,4.093750
Mˆse,3.687500,5.718750,2.968750
M¸hle,5.181818,2.677419,1.406250
M¸ll,3.848485,4.375000,2.593750
Mund,5.757576,3.968750,1.281250
M¸nze,5.393939,2.838710,1.375000
Murmel,5.125000,2.437500,2.187500
Muschi,4.375000,6.060606,2.718750
Musik,6.636364,5.903226,6.218750
Muskel,5.531250,4.484849,1.937500
Mut,6.090909,5.787879,8.218750
Mutant,4.333333,4.125000,5.187500
M¸tze,5.250000,2.406250,1.387097
Mystik,5.909091,5.181818,8.281250
Mythen,5.727273,5.272727,8.218750
Nacken,5.787879,4.062500,1.281250
Nadel,4.818182,3.515152,1.500000
N‰he,6.333333,6.181818,7.093750
Name,5.303030,2.812500,5.718750
Narbe,3.696970,5.151515,2.000000
Nase,5.181818,3.454546,1.156250
Natter,4.121212,4.062500,1.437500
Nazi,2.750000,7.393939,3.968750
Neid,3.625000,5.875000,8.343750
Nektar,5.906250,3.696970,3.031250
Nigger,2.937500,7.062500,4.774194
Nippel,4.606061,5.531250,2.093750
Not,3.515152,5.937500,7.406250
Notar,5.062500,2.548387,3.437500
Notiz,5.030303,2.312500,3.968750
Nutte,3.125000,5.696970,4.406250
Nutzen,5.250000,2.757576,6.750000
Obdach,5.151515,3.212121,4.875000
Obhut,5.545455,3.636364,6.187500
Ofen,5.212121,3.437500,1.500000
Opfer,3.062500,6.575758,5.343750
Ordner,5.060606,2.419355,1.687500
Ordnung,5.606061,3.757576,6.656250
Organ,5.242424,3.870968,2.250000
Orgie,4.625000,6.161290,5.750000
Paar,6.515152,5.515152,3.468750
Paarung,5.906250,5.878788,6.125000
Packung,4.939394,2.181818,2.000000
Paddel,5.363636,2.290323,1.656250
Paket,5.333333,2.968750,1.843750
Palast,5.787879,4.437500,2.218750
Panik,3.093750,6.606061,8.187500
Papier,5.212121,2.437500,1.718750
Parf¸m,6.393939,4.968750,3.125000
Party,6.181818,5.787879,5.125000
Pech,3.515152,5.030303,7.781250
Pein,3.531250,5.606061,8.218750
Pendel,4.969697,3.718750,1.843750
Penis,4.812500,6.718750,1.406250
Penner,3.575758,5.939394,4.593750
Perle,6.312500,5.000000,1.781250
Pest,2.968750,6.656250,5.375000
Petze,3.454546,5.000000,6.593750
Pfanne,4.666667,2.343750,1.156250
Pflege,6.000000,3.687500,6.677419
Pfusch,3.437500,5.090909,6.687500
Phase,5.121212,2.187500,7.000000
Phobie,3.272727,6.454546,8.156250
Pickel,2.939394,5.818182,1.875000
Picknick,6.031250,4.848485,3.500000
Pimmel,3.625000,6.727273,2.125000
Pisse,3.250000,6.451613,2.562500
Pizza,5.939394,4.363636,1.500000
Plage,3.968750,4.333333,7.312500
Plakat,4.909091,2.093750,2.781250
Plane,5.121212,2.354839,2.250000
Platte,5.000000,2.387097,2.193548
Pleite,3.593750,5.212121,6.906250
Pˆbel,3.531250,5.212121,5.406250
Pocken,3.187500,4.000000,3.161290
Poet,6.393939,5.000000,5.187500
Polyp,4.000000,3.468750,3.406250
Popel,4.000000,5.750000,2.093750
Popo,5.272727,5.484849,1.812500
Porno,3.781250,6.031250,3.156250
Pracht,6.406250,3.787879,7.062500
Pr‰mie,5.636364,4.060606,5.187500
Pr‰rie,5.484849,2.677419,4.562500
Produkt,5.000000,2.281250,4.562500
Profi,5.909091,3.333333,6.625000
Profit,4.757576,3.969697,6.875000
Prospekt,4.843750,2.312500,3.062500
Pr¸gel,3.333333,6.242424,5.312500
Puff,3.343750,5.454546,4.031250
Pups,3.562500,5.272727,4.406250
Pussy,4.363636,5.843750,3.968750
Quadrat,5.212121,1.967742,2.718750
Qual,3.312500,6.031250,7.937500
Quartier,4.939394,2.312500,4.406250
Rache,3.500000,6.454546,8.093750
R‰cher,3.343750,5.727273,6.593750
Rampe,4.818182,2.451613,2.312500
Raps,5.093750,2.741936,2.250000
Rasen,5.363636,2.387097,2.250000
Rassist,2.781250,7.030303,6.093750
Rasur,5.212121,3.969697,4.312500
Ratte,4.151515,4.870968,1.322581
Raub,3.272727,5.939394,5.718750
R‰uber,3.718750,5.818182,3.562500
Rechner,4.969697,2.161290,2.312500
Regal,5.000000,2.300000,1.375000
Reichtum,5.939394,4.625000,7.312500
Reife,5.696970,4.545455,7.687500
Reifung,6.031250,3.515152,7.687500
Reise,6.468750,5.818182,6.187500
Reiz,5.878788,5.878788,7.500000
Rekord,5.787879,4.030303,6.781250
Reptil,4.454546,3.787879,2.156250
Ressort,5.212121,2.354839,5.968750
Retter,6.393939,5.060606,4.781250
Rettung,6.242424,5.787879,6.354839
Riegel,5.090909,2.250000,2.187500
Rˆhre,4.484849,3.000000,2.875000
Roman,5.468750,3.812500,3.812500
Rose,6.343750,4.757576,1.281250
Rotz,3.424242,5.454546,3.774194
Ruder,5.424242,2.500000,1.437500
Ruhe,6.363636,4.121212,7.937500
Ruhm,6.187500,4.818182,8.312500
R¸hrung,6.030303,5.878788,7.968750
Ruin,3.312500,5.156250,7.718750
R¸lpser,3.727273,5.484849,4.838710
R¸pel,4.000000,4.575758,5.468750
Saal,5.121212,2.656250,2.468750
Sadist,3.281250,6.424242,5.806452
Sahne,6.030303,3.696970,1.870968
Salbung,5.575758,4.060606,6.375000
Sammler,5.424242,2.875000,4.468750
Sand,6.250000,3.515152,2.031250
S‰nger,6.363636,4.718750,3.354839
Saphir,5.875000,4.515152,2.281250
Sarg,3.375000,6.121212,1.687500
Satan,3.531250,6.303030,6.312500
Satin,6.212121,4.424242,2.468750
Satz,5.121212,2.250000,5.406250
Sau,3.718750,5.787879,1.548387
S‰ufer,3.424242,6.333333,4.968750
S‰ule,5.393939,2.562500,2.187500
Sauna,5.968750,5.212121,2.062500
Schabe,3.500000,4.515152,1.843750
Schaf,5.242424,2.757576,1.468750
Schal,5.090909,2.531250,1.812500
Schale,5.156250,2.548387,1.781250
Schalk,5.363636,3.848485,6.968750
Schalter,4.909091,2.225807,2.093750
Schande,3.875000,5.060606,7.906250
Schatz,6.281250,5.878788,4.968750
Schaufel,5.030303,2.437500,1.562500
Schaum,5.484849,3.727273,2.406250
Scheide,4.969697,6.406250,1.812500
Scheisse,3.500000,6.393939,3.156250
Schema,5.060606,2.129032,6.875000
Schenkel,5.515152,4.878788,1.750000
Schere,5.060606,2.193548,1.406250
Scherz,6.212121,4.939394,6.906250
Scheusal,3.121212,5.696970,7.406250
Schiene,4.757576,2.580645,2.156250
Schiff,5.454546,2.750000,1.406250
Schilf,5.437500,2.687500,1.406250
Schimmel,3.781250,4.454546,3.031250
Schinken,5.181818,3.531250,1.375000
Schirm,5.272727,2.125000,1.406250
Schiss,3.393939,5.515152,7.312500
Schlacht,3.545455,6.333333,5.687500
Schlaf,6.484849,5.000000,5.156250
Schl‰ger,3.272727,6.333333,3.937500
Schlampe,3.375000,6.468750,5.437500
Schlaufe,4.757576,2.363636,2.437500
Schleim,3.484849,5.606061,2.812500
Schlips,4.969697,2.656250,1.843750
Schlund,3.787879,4.666667,3.968750
Schmaus,5.781250,5.181818,5.062500
Schmerz,3.696970,6.727273,8.093750
Schmuck,6.212121,4.093750,2.281250
Schmutz,3.875000,4.272727,3.718750
Schnauze,3.843750,5.000000,3.343750
Schnee,5.687500,4.250000,1.531250
Schnitt,5.060606,3.000000,4.000000
Schnˆsel,3.424242,4.787879,6.218750
Schnur,5.000000,2.354839,1.812500
Schock,3.575758,6.266667,7.687500
Schrank,4.969697,2.516129,1.343750
Schreck,3.787879,5.696970,7.750000
Schrei,3.606061,6.666667,6.406250
Schrift,5.484849,2.593750,4.500000
Schuft,3.969697,4.812500,5.645161
Schuh,5.212121,2.909091,1.218750
Schuld,3.812500,5.242424,8.062500
Schulden,3.545455,4.606061,6.531250
Schulter,5.363636,2.848485,1.625000
Schurke,3.878788,4.454546,5.531250
Sch¸ssel,5.242424,2.093750,1.250000
Schutz,6.093750,4.090909,7.968750
Schwamm,5.030303,2.433333,1.656250
Schwanz,3.968750,5.875000,2.000000
Schwarm,6.531250,5.818182,6.656250
Schweiss,3.757576,5.727273,3.322581
Schwinge,5.000000,2.718750,5.000000
Schwuler,4.727273,5.484849,4.281250
Schwung,5.787879,4.437500,6.531250
Schwur,5.606061,4.151515,7.531250
Seele,6.272727,5.562500,8.593750
Segen,6.272727,4.212121,7.843750
Segnung,6.030303,3.606061,7.468750
Seide,6.151515,3.969697,2.656250
Seil,4.939394,2.806452,1.437500
Sekt,5.333333,4.718750,2.062500
Selters,5.060606,2.363636,2.312500
Sender,4.848485,2.406250,4.406250
Sendung,5.212121,2.548387,5.000000
Sequenz,5.151515,2.064516,7.093750
Seuche,3.218750,6.484849,7.093750
Sex,6.531250,7.545455,4.781250
Sieb,5.121212,2.156250,1.625000
Sieg,6.468750,5.757576,6.281250
Siegel,5.393939,2.687500,2.875000
Sieger,6.393939,5.181818,4.843750
Silbe,4.969697,1.878788,5.906250
Sitz,5.121212,2.718750,2.281250
Ski,5.303030,2.939394,1.812500
Sklave,3.484849,5.906250,3.812500
Slalom,5.000000,2.468750,5.000000
Sockel,5.181818,2.437500,1.843750
Sohle,4.848485,2.193548,2.093750
Soja,5.181818,3.030303,3.281250
Sommer,6.878788,5.909091,5.677419
Sonne,6.666667,5.636364,2.718750
Sorte,5.060606,2.343750,7.156250
Spalte,4.787879,3.387097,3.250000
Spange,5.030303,2.727273,1.656250
Spanner,3.181818,6.121212,4.906250
Spass,6.909091,6.242424,7.781250
Speichel,4.636364,5.151515,1.906250
Speicher,5.121212,2.303030,3.812500
Spektrum,5.151515,2.354839,7.218750
Spende,6.000000,3.718750,5.781250
Sperma,4.848485,6.281250,2.062500
Spiegel,5.575758,3.656250,1.375000
Spinner,3.757576,4.909091,6.258065
Spion,3.848485,5.709677,4.468750
Spitzel,3.968750,5.545455,5.093750
Spott,3.787879,4.696970,7.500000
Sprache,5.806452,3.272727,6.968750
Spritze,4.272727,4.968750,2.000000
Spucke,4.181818,5.090909,2.000000
Stachel,4.531250,3.909091,1.750000
Stahl,4.848485,2.393939,2.187500
Stamm,5.030303,2.451613,1.812500
Stapel,5.060606,2.133333,2.468750
St‰rke,6.151515,5.303030,7.687500
Stasi,3.187500,5.939394,5.593750
Statut,5.030303,2.218750,6.062500
Stecher,3.437500,5.272727,5.906250
Stecker,4.696970,2.300000,1.812500
Stein,5.090909,2.468750,1.468750
Steuer,4.454546,2.548387,4.064516
Stiefel,4.878788,3.129032,1.250000
Stiel,5.121212,2.562500,2.031250
Stift,5.181818,1.903226,1.468750
Stinker,3.636364,5.121212,6.677419
Stirn,5.424242,3.030303,1.531250
Stoff,4.909091,2.750000,3.031250
Stolz,5.121212,5.424242,8.187500
Stˆrer,3.593750,5.363636,6.062500
Strahlen,5.909091,4.121212,6.437500
Strand,6.343750,4.939394,2.312500
Strasse,5.121212,2.193548,1.843750
Streifen,5.303030,2.531250,2.312500
Streit,3.060606,5.468750,7.387097
Stress,3.636364,5.727273,7.343750
Stricher,3.218750,6.000000,4.806452
Strick,4.333333,3.969697,1.500000
Strumpf,4.909091,2.625000,1.593750
Student,5.606061,3.727273,3.906250
Stufe,5.090909,1.935484,1.843750
Stuhl,5.030303,2.187500,1.250000
Stummel,4.212121,3.727273,3.250000
St¸mper,4.000000,4.545455,6.093750
Stunde,5.000000,2.483871,6.031250
Stunk,3.696970,5.575758,7.406250
Stute,5.424242,3.272727,1.625000
Sucht,3.437500,6.062500,8.312500
Suff,3.281250,5.757576,6.875000
Summe,4.848485,2.612903,7.250000
S¸nde,3.718750,6.454546,8.218750
Suppe,5.060606,3.031250,2.031250
Tafel,5.090909,2.483871,1.593750
Talent,6.218750,4.666667,7.968750
Tango,6.393939,4.878788,4.093750
Tanz,6.333333,4.906250,3.656250
T‰nzer,5.906250,5.250000,3.437500
Tasche,5.151515,2.757576,1.562500
Tasse,4.878788,2.193548,1.375000
Taste,5.090909,2.064516,1.312500
T‰ter,3.181818,6.562500,4.906250
Taxi,5.060606,2.387097,1.500000
Technik,5.181818,2.741936,5.375000
Teig,5.333333,2.645161,1.812500
Tennis,5.121212,2.156250,2.125000
Teppich,4.848485,2.312500,1.625000
Terror,2.718750,7.242424,7.875000
Teufel,3.625000,6.242424,6.125000
Tinte,5.212121,2.696970,2.062500
Tisch,5.000000,1.843750,1.281250
Toaster,5.000000,2.451613,1.218750
Tod,2.937500,7.125000,7.156250
Torte,6.272727,4.387097,1.250000
Tˆtung,2.967742,7.781250,5.593750
Tragik,4.212121,5.636364,8.562500
Traktor,4.969697,1.935484,1.375000
Transfer,4.969697,2.258065,6.468750
Trauer,3.437500,6.774194,8.062500
Traum,6.500000,5.787879,7.500000
Trauma,3.303030,6.218750,7.093750
Tr‰umer,6.666667,4.909091,5.843750
Trauung,6.363636,5.969697,5.312500
Treffer,5.906250,3.687500,5.906250
Trennung,3.393939,7.181818,6.656250
Treppe,5.000000,2.303030,1.406250
Treue,6.545455,6.060606,8.125000
Tripper,3.562500,5.939394,5.312500
Triumph,6.187500,5.750000,7.937500
Troph‰e,6.250000,4.575758,2.562500
Trˆster,5.424242,4.454546,6.967742
Trottel,3.818182,5.212121,6.125000
Tr¸bsal,3.787879,5.393939,8.031250
Truhe,4.878788,2.750000,1.437500
Trumpf,5.969697,4.000000,6.343750
Tube,5.030303,2.129032,1.593750
Tuch,4.939394,2.878788,1.468750
T¸cke,3.562500,4.727273,7.593750
Tugend,6.218750,4.454546,7.937500
Tumor,3.218750,6.281250,3.218750
Tunte,3.666667,4.909091,4.656250
T¸r,5.090909,2.451613,1.375000
Turm,5.151515,2.593750,1.531250
Umlaut,5.333333,1.968750,6.281250
Umschlag,4.909091,2.322581,1.875000
Unheil,3.343750,5.515152,8.156250
Urin,3.545455,6.484849,2.281250
Urlaub,7.031250,5.424242,6.937500
Urne,3.484849,5.030303,2.093750
Urteil,4.393939,4.875000,7.156250
Verb,5.060606,1.967742,5.968750
Verbot,3.545455,6.645161,7.343750
Verkauf,5.363636,2.424242,6.258065
Verlust,3.212121,6.333333,7.838710
Verrat,3.406250,5.757576,7.875000
Verriss,4.454546,3.909091,7.258065
Viper,3.878788,4.562500,2.406250
Vorbild,6.212121,4.969697,7.218750
Vorgang,5.090909,2.750000,7.187500
Vorhang,5.090909,2.322581,2.406250
Vorspiel,6.181818,6.030303,6.937500
Vorteil,6.060606,3.424242,7.812500
Vortrag,5.151515,2.843750,5.031250
Vulva,4.781250,5.303030,2.656250
Wachs,5.545455,3.161290,2.093750
Wachstum,5.935484,3.636364,6.750000
Wade,5.030303,2.968750,1.593750
Waffe,3.454546,6.500000,1.750000
Waggon,5.060606,2.156250,1.375000
Wahrheit,7.121212,5.656250,8.281250
Wampe,4.250000,4.090909,3.531250
Wanst,3.787879,4.096774,4.468750
Wanze,3.937500,4.636364,2.062500
W‰rme,6.848485,5.303030,6.281250
Warze,3.393939,5.030303,1.968750
Weisheit,7.151515,5.218750,8.612903
Weste,5.030303,2.062500,1.625000
Wichser,3.187500,6.212121,5.750000
Wille,6.181818,4.515152,8.031250
Winkel,5.030303,1.903226,3.187500
Wissen,6.187500,4.468750,8.218750
Witz,6.212121,4.718750,6.750000
Wohl,6.181818,4.969697,7.937500
Wollust,5.090909,6.424242,8.064516
Wonne,6.242424,5.363636,8.343750
Wort,5.333333,2.843750,6.281250
Wunde,4.000000,4.593750,3.343750
Wunder,6.848485,6.545455,8.687500
Wunsch,6.250000,5.272727,8.218750
W¸rde,6.393939,4.272727,8.406250
W¸rger,3.593750,6.393939,4.375000
W¸rze,6.181818,4.242424,5.625000
Wut,3.696970,7.000000,8.000000
Yacht,5.424242,2.875000,1.531250
Zank,3.060606,5.848485,7.156250
Zauber,6.787879,5.515152,8.125000
Zecke,3.687500,5.212121,2.093750
Zeichen,5.060606,2.562500,5.000000
Zeile,5.000000,2.156250,3.312500
Zeitung,5.272727,2.281250,1.500000
Zelle,4.181818,3.250000,3.031250
Zelt,5.272727,3.000000,1.437500
Zettel,4.818182,2.343750,1.718750
Zicke,3.606061,5.939394,6.406250
Zimmer,5.393939,3.031250,2.125000
Zimt,6.181818,3.666667,2.093750
Zombie,3.531250,5.696970,6.156250
Zorn,3.515152,6.454546,7.750000
Zufahrt,5.060606,2.000000,4.937500
Zufuhr,4.909091,2.200000,6.000000
Zug,5.062500,2.281250,1.375000
Zugang,5.030303,2.500000,5.687500
Zugriff,4.575758,2.375000,6.718750
Zustand,4.909091,2.677419,7.437500
Zutritt,5.000000,2.333333,6.000000
male participants,,,
word,valence_mean,arousal_mean,concreteness_mean
Abdruck,4.935484,2.733333,3.966667
Abend,6.366667,3.096774,4.354839
Abfahrt,5.032258,2.096774,5.032258
Abfall,3.709677,3.645161,3.466667
Ablauf,5.161290,1.838710,6.200000
Absatz,4.548387,2.466667,4.966667
Abschaum,3.225807,5.774194,5.366667
Abscheu,3.709677,5.000000,7.400000
Absicht,4.967742,2.612903,6.206897
Abstand,4.935484,2.806452,5.774194
Abstieg,3.483871,3.903226,6.129032
Absturz,3.833333,5.000000,5.935484
Abteil,5.064516,1.724138,2.838710
Abzweig,4.838710,2.354839,5.387097
Achse,5.161290,2.193548,2.870968
Advent,6.166667,3.580645,4.700000
Ahorn,5.387097,2.516129,1.933333
Aids,2.516129,7.466667,5.200000
Akkord,5.333333,3.258065,5.300000
Akne,3.161290,5.096774,2.161290
Akte,4.387097,2.129032,2.548387
Akteur,5.466667,3.451613,4.677419
Akzent,5.483871,3.645161,5.666667
Album,5.548387,2.774194,3.166667
Alge,4.870968,2.766667,2.033333
Ampel,4.870968,2.612903,2.032258
Amsel,5.516129,2.290323,1.741936
Andrang,4.483871,2.966667,5.580645
Anfahrt,5.193548,2.266667,5.483871
Angel,5.161290,1.967742,1.645161
Angriff,3.967742,6.516129,5.806452
Angst,3.000000,6.935484,7.366667
Anhang,4.903226,2.200000,5.645161
Anker,4.766667,2.322581,1.258065
Ankunft,5.516129,2.000000,5.741936
Anlass,5.419355,2.838710,6.838710
Anlauf,5.129032,2.700000,5.709677
Anmut,6.166667,5.419355,7.900000
Anrecht,5.225807,2.612903,7.100000
Anreiz,6.033333,4.838710,6.967742
Ansatz,5.096774,2.033333,6.548387
Anschein,5.096774,2.903226,7.166667
Anschlag,3.166667,6.066667,5.322581
Ansporn,5.900000,5.580645,7.000000
Anstand,5.838710,3.322581,6.806452
Antrieb,5.733333,3.233333,7.000000
Anus,4.935484,6.032258,2.300000
Anwalt,4.806452,3.322581,3.161290
Anzahl,5.193548,2.129032,6.300000
Anzug,5.516129,3.433333,1.800000
Apfel,5.806452,3.290323,1.290323
Applaus,6.200000,5.233333,5.451613
Archiv,5.064516,2.129032,3.466667
ƒrger,3.161290,6.100000,7.600000
Armut,3.451613,6.068966,6.677419
Arsch,4.580645,7.387097,2.333333
Arznei,4.645161,4.193548,3.032258
Ass,6.161290,3.064516,4.100000
Ast,5.161290,2.161290,1.387097
ƒsthet,5.966667,4.233333,5.935484
Asthma,3.322581,4.225807,3.870968
Athlet,6.133333,4.774194,2.900000
Aufriss,4.935484,3.709677,5.870968
Aufsatz,4.741936,2.548387,4.903226
Aufsicht,4.612903,2.064516,5.483871
Aufstieg,6.451613,4.129032,6.161290
Aufzug,5.258065,2.433333,2.200000
Ausflug,6.064516,3.133333,5.000000
Ausguck,6.064516,3.066667,3.300000
Auskunft,5.419355,2.419355,5.833333
Autor,5.806452,2.774194,3.366667
Baby,6.766667,5.258065,2.290323
Bach,5.290323,2.838710,2.161290
Bad,6.266667,4.066667,1.933333
Bagger,5.032258,2.290323,1.290323
Bahn,5.290323,3.225807,1.800000
Balken,5.032258,2.193548,1.793103
Balkon,5.806452,2.774194,1.838710
Ball,6.096774,3.258065,1.548387
Balsam,6.193548,3.935484,4.033333
Bambus,5.709677,2.533333,1.533333
Bankrott,2.870968,5.709677,5.366667
Bar,6.266667,3.870968,2.709677
Basar,5.225807,3.800000,2.741936
Bastard,3.700000,6.300000,5.129032
Bastler,5.677419,2.387097,3.193548
